frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,residual_errors,neareast_neighbour_distances,selections
1.800000000000000000e+01,4.575836375409710399e+01,1.414907189298430126e+02,-2.798527913915113598e-03,8.568496132757539385e+01,3.394247783544812602e-01,nan,nan,1.569400476731077632e+01,1.000000000000000000e+00
1.900000000000000000e+01,7.763589054040287429e+00,1.505081734453981035e+01,-9.187472667832624618e-03,2.857899527270403155e+02,4.773026319912732074e-02,nan,nan,1.400928358502144633e+01,1.000000000000000000e+00
1.900000000000000000e+01,1.902668891740638344e+02,5.562701703806870057e+01,-9.217263312152756613e-03,2.867230108227155938e+02,3.341693130930434297e-02,nan,nan,9.485624490161773892e+00,1.000000000000000000e+00
1.900000000000000000e+01,2.200999737676751238e+02,1.541342240790461915e+02,-9.344907843778484102e-03,2.907209023191936126e+02,4.871816629195580006e-02,nan,nan,1.325918538998530316e+01,1.000000000000000000e+00
1.900000000000000000e+01,2.971659482976362199e+01,1.935222129876207831e+01,-9.418233586614978628e-03,2.930175017898118881e+02,7.039980362648545764e-02,nan,nan,7.669681559553502836e+00,1.000000000000000000e+00
1.900000000000000000e+01,6.534514483774982807e+01,2.611973766628599591e+01,-1.627852978023306210e-02,5.078854594411878907e+02,1.193680465038204908e-02,nan,nan,2.225890004740051253e+01,1.000000000000000000e+00
1.900000000000000000e+01,7.864970340850441666e+00,2.905973409067818025e+01,-1.024986214067940063e-02,3.190645300657366192e+02,3.134886055453616205e-01,nan,nan,1.400928358502144633e+01,1.000000000000000000e+00
1.900000000000000000e+01,8.711415581732789803e+01,3.144997307875181036e+01,-7.926116191531780431e-03,2.462836278856690910e+02,4.717251285302770381e-02,nan,nan,1.703947114629871606e+01,1.000000000000000000e+00
1.900000000000000000e+01,1.070708971147737572e+02,8.460208432328754213e+01,-8.528747434741001596e-03,2.651583441939433214e+02,4.226547661712365400e-02,nan,nan,1.730009029740519466e+01,1.000000000000000000e+00
1.900000000000000000e+01,8.538072128040335329e+00,8.626290056763642156e+01,-1.428019642654515010e-02,4.452966448630384662e+02,1.485928200354467155e-01,nan,nan,1.097139048728549149e+01,1.000000000000000000e+00
1.900000000000000000e+01,2.115722224544175276e+02,1.073148806348210087e+02,-9.155145863739748077e-03,2.847774608204526885e+02,3.233679831228142287e-02,nan,nan,1.211344838083936537e+01,1.000000000000000000e+00
1.900000000000000000e+01,2.035038152789742867e+02,2.692795702307113714e+01,-2.438538491452688951e-03,7.440990995988721579e+01,2.543993525951917523e-01,nan,nan,2.077125255718503638e+01,1.000000000000000000e+00
1.900000000000000000e+01,1.380250260711446799e+02,6.558095598678617932e+01,-3.371460058474901739e-03,1.036294867970303528e+02,2.617108211161454090e-01,nan,nan,1.220863162063522189e+01,1.000000000000000000e+00
2.000000000000000000e+01,1.507388287784756642e+02,2.148264118177479887e+01,-1.604256258676104233e-02,5.004948472135079101e+02,2.436127493945328126e-02,nan,nan,9.933164100088418991e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.569510109776391573e+02,2.923354702326723498e+01,-1.583675623271907709e-02,4.940488877801804506e+02,2.978148041148032110e-02,nan,nan,9.933164100088418991e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.500125246144199025e+02,6.789408476040614460e+01,-1.632241244689998719e-02,5.092598868269602121e+02,1.435374244129228316e-02,nan,nan,1.220863162063522189e+01,1.000000000000000000e+00
2.000000000000000000e+01,2.003844015014328761e+02,7.308949470111619462e+01,-1.046730119870411917e-02,3.258748316901582029e+02,2.725002219179573082e-02,nan,nan,1.053856569082232753e+01,1.000000000000000000e+00
2.000000000000000000e+01,8.281929346726056451e+01,7.590847692103190525e+01,-1.828842538834081141e-02,5.708364096943752202e+02,1.124120482129231657e-02,nan,nan,1.685881271659221525e+01,1.000000000000000000e+00
