frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,residual_errors,neareast_neighbour_distances,selections
1.300000000000000000e+01,1.323857576853384330e+02,8.161565550261732938e+01,-6.964530242791941092e-03,2.159099253014207136e+02,5.324065024864033102e-02,nan,nan,1.603514594637743684e+01,1.000000000000000000e+00
1.300000000000000000e+01,1.792592274716004113e+02,9.229826035331322487e+01,-7.021821170501387453e-03,2.177055258069084402e+02,5.868321159456302283e-02,nan,nan,1.206125612412507309e+01,1.000000000000000000e+00
1.300000000000000000e+01,1.638032175284095899e+02,3.572458216400963238e+01,-8.172145772315776019e-03,2.537587635371173462e+02,3.762616831793008654e-02,nan,nan,1.163327054150973794e+01,1.000000000000000000e+00
1.300000000000000000e+01,1.019732222274747357e+02,3.664150550970482101e+01,-7.464096745402645783e-03,2.315672361615590660e+02,2.039540675153221905e-01,nan,nan,7.065959570410960566e+00,1.000000000000000000e+00
1.300000000000000000e+01,7.646500859664779171e+01,5.048042884100530614e+01,-5.726165365031022844e-03,1.770973473001901084e+02,1.430648801069285270e-01,nan,nan,1.289766937063903285e+01,1.000000000000000000e+00
1.300000000000000000e+01,8.372396602981941882e+00,6.481995442987538070e+01,-5.973229235256265895e-03,1.848407724462111617e+02,2.217344455015506366e-01,nan,nan,6.678498897952948710e+00,1.000000000000000000e+00
1.300000000000000000e+01,7.931602928834520227e+00,8.838370260279677382e+01,-6.993194913862086151e-03,2.168083275427707974e+02,4.821020164143785536e-02,nan,nan,6.287057641324774515e+00,1.000000000000000000e+00
1.300000000000000000e+01,1.868090528930335381e+02,1.285044289711359227e+02,-6.406690875665722699e-03,1.984262382738211556e+02,9.222831209889292836e-02,nan,nan,7.946649552069538380e+00,1.000000000000000000e+00
1.300000000000000000e+01,2.362408737088448873e+01,1.356082232168650705e+02,-6.512981372677714362e-03,2.017575732302248355e+02,9.808543310901118861e-02,nan,nan,1.164302448757604580e+01,1.000000000000000000e+00
1.300000000000000000e+01,4.567460884852465597e+01,1.447980753466444526e+02,-1.291534846991586848e-02,4.024192496202772418e+02,4.939111836247189746e-02,nan,nan,6.005536782525600081e+00,1.000000000000000000e+00
